"genes","logFC","logCPM","PValue","FDR"
"ATG16L2",0.893836131711208,3.78600143260257,3.45671670768029e-07,1.82754592947289e-06
"LAPTM4B",-0.790015810699554,6.8277355804346,3.48353993219553e-07,1.84067298878632e-06
"LGI4",1.05083879449355,5.55436451653482,3.48697159137726e-07,1.84143219450821e-06
"MTO1",-0.359719874547794,4.41991092322854,3.50143683517023e-07,1.84801391797921e-06
"FBXW11",-0.365173603691683,5.95686894983612,3.55186552708772e-07,1.87315317598254e-06
"STT3A",0.489921435289652,4.85128461444792,3.55312665057462e-07,1.87315317598254e-06
"CSNK2A1",-0.371618537819855,6.84435587221398,3.62018377366766e-07,1.90741532047524e-06
"ANKRD46",-0.685260673372649,5.17489901458959,3.62943823771255e-07,1.9112004775998e-06
"SLC39A9",0.44109780464373,4.15906516213274,3.63313441936936e-07,1.9120560903762e-06
"ETV6",1.12794376889074,3.9715620994355,3.6380585169618e-07,1.91355659088743e-06
"CYCS",-0.807501740440059,8.04332288683777,3.66047988974698e-07,1.92349615310302e-06
"PPP3CB",-0.670660161252671,7.78812506014883,3.66112310800782e-07,1.92349615310302e-06
"SATB2",0.893801170871668,2.57796509832546,3.69340687038461e-07,1.9393537440569e-06
"PCSK5",1.19427193336352,2.84362240498197,3.74396562392005e-07,1.9647837791021e-06
"DMD",-0.745459275016549,8.64754160233308,3.75483758484156e-07,1.96936964464048e-06
"TTC8",1.01775313173839,1.44462561635844,3.82978391981792e-07,2.00753749936623e-06
"MAPK9",-0.417102333962434,5.67266825261399,3.83355523657112e-07,2.00837391536822e-06
"HAUS5",0.683062424440069,3.21238753159705,3.86868210406544e-07,2.0256270279426e-06
"LRRC8A",0.662574962308823,4.67634080071898,3.88653491289659e-07,2.03382107601748e-06
"TMTC4",-0.650308672317741,3.32520946449984,3.90287082367849e-07,2.04121249707513e-06
"DDX60L",0.88152105104639,3.1662810318408,3.91034051456331e-07,2.0439611149453e-06
"MRPS30",-0.57050909717276,5.63566812676682,3.9621599736669e-07,2.06987542257607e-06
"MAPKAP1",-0.387635732440015,6.54933490602978,4.02575841990516e-07,2.1019104057774e-06
"RIC8A",0.389280636112465,5.16279222294302,4.07764332526036e-07,2.12779680811071e-06
"ADCY2",-0.807570428382858,7.08721124261842,4.08547729022859e-07,2.13068027492091e-06
"CTNNA1",0.3812961233758,7.24624920370118,4.09162182480208e-07,2.13160180308552e-06
"CAPZA1",0.615746883219618,5.21437996915369,4.09186263142405e-07,2.13160180308552e-06
"YWHAH",0.617582524414174,5.70255801347652,4.11915606553971e-07,2.1446096808233e-06
"SCYL2",-0.445936199103668,5.22727120337839,4.21411116755278e-07,2.1928106080992e-06
